ticker,date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Interest Income,Interest Expense,Interest Income,Rent Expense Supplemental,Preferred Stock Dividends,Net Income Discontinuous Operations,Special Income Charges,Impairment Of Capital Assets,Gain On Sale Of Security,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Amortization,Amortization Of Intangibles Income Statement,Depreciation Income Statement,Selling And Marketing Expense,General And Administrative Expense,Insurance And Claims,Rent And Landing Fees,Salaries And Wages,Professional Expense And Contract Services Expense,Other Non Interest Expense,Earnings From Equity Interest Net Of Tax,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Other Operating Expenses,Other Gand A,Minority Interests,Gain On Sale Of Business,Other Special Charges,Restructuring And Mergern Acquisition,Earnings From Equity Interest,Otherunder Preferred Stock Dividend,Average Dilution Earnings,Occupancy And Equipment,Gain On Sale Of Ppe,Loss Adjustment Expense,Net Policyholder Benefits And Claims,Policyholder Benefits Gross,Other Taxes,Write Off,Total Other Finance Cost,Excise Taxes
STZ,2024-05-31,2533014.769765,0.030408,1053900000.0,877000000.0,111600000.0,1258000000.0,1137200000.0,1025600000.0,796233014.769765,877000000.0,1720200000.0,941600000.0,183461000.0,182766000.0,4.78,4.8,877000000.0,877000000.0,877000000.0,892800000.0,892800000.0,28000000.0,920800000.0,82000000.0,,941600000.0,462200000.0,,462200000.0,1403800000.0,1258000000.0,2661800000.0,2860700000.0,83300000.0,83300000.0,-102800000.0,104800000.0,2000000.0,,,,0.0,2250000000.0,83300000.0,,,,,,,,,,,,,,-102800000.0,104800000.0,2000000.0,,,-15800000.0,,,,-1300000.0,,,,,,,,,0.0,,198900000.0
STZ,2024-02-29,2533014.769765,0.030408,1053900000.0,877000000.0,111600000.0,1258000000.0,1137200000.0,1025600000.0,796233014.769765,877000000.0,1720200000.0,941600000.0,183561000.0,182916000.0,2.14,2.15,877000000.0,877000000.0,877000000.0,892800000.0,892800000.0,28000000.0,920800000.0,82000000.0,,941600000.0,462200000.0,,462200000.0,1403800000.0,1258000000.0,2661800000.0,2860700000.0,83300000.0,83300000.0,-102800000.0,104800000.0,2000000.0,,,,0.0,2250000000.0,300000.0,,,,,,,,,,,,,,-102800000.0,104800000.0,2000000.0,,,-15800000.0,,0.0,,-1300000.0,,,,,,,,,0.0,,198900000.0
STZ,2023-11-30,2533014.769765,0.030408,1053900000.0,877000000.0,111600000.0,1258000000.0,1137200000.0,1025600000.0,796233014.769765,877000000.0,1720200000.0,941600000.0,183561000.0,182916000.0,2.14,2.15,877000000.0,877000000.0,877000000.0,892800000.0,892800000.0,28000000.0,920800000.0,82000000.0,,941600000.0,462200000.0,,462200000.0,1403800000.0,1258000000.0,2661800000.0,2860700000.0,83300000.0,83300000.0,-102800000.0,104800000.0,2000000.0,,,,0.0,0.0,300000.0,,,,,,,,,,,,,,-102800000.0,104800000.0,2000000.0,,,-15800000.0,300000.0,0.0,,-1300000.0,,,,,,,,,0.0,,198900000.0
TMUS,2025-06-30,0.0,0.247196,8348000000.0,3222000000.0,3146000000.0,7376000000.0,8348000000.0,5202000000.0,3222000000.0,3222000000.0,15919000000.0,5213000000.0,1134846966.0,1132760465.0,2.84,2.84,3222000000.0,3222000000.0,3222000000.0,3222000000.0,3222000000.0,1058000000.0,4280000000.0,-11000000.0,-11000000.0,5213000000.0,8543000000.0,,5397000000.0,13756000000.0,7376000000.0,21132000000.0,20877000000.0,,,-922000000.0,922000000.0,,,,,,,,3146000000.0,3146000000.0,,,,,,,,,,,,-922000000.0,922000000.0,,,,,,,,,,,,,,,,,,,
TMUS,2025-03-31,0.0,0.23,7952000000.0,2953000000.0,3198000000.0,7400000000.0,7952000000.0,4754000000.0,2953000000.0,2953000000.0,16086000000.0,4800000000.0,1144655297.0,1140537935.0,2.58,2.59,2953000000.0,2953000000.0,2953000000.0,2953000000.0,2953000000.0,885000000.0,3838000000.0,-46000000.0,-46000000.0,4800000000.0,8686000000.0,,5488000000.0,13486000000.0,7400000000.0,20886000000.0,20629000000.0,,,-916000000.0,916000000.0,,,,,,,,3198000000.0,3198000000.0,,,,,,,,,,,,-916000000.0,916000000.0,,,,,,,,,,,,,,,,,,,
TMUS,2024-12-31,0.0,0.223496,7829000000.0,2981000000.0,3149000000.0,8785000000.0,7829000000.0,4680000000.0,2981000000.0,2981000000.0,17286000000.0,4586000000.0,1144655297.0,1140537935.0,2.58,2.59,2981000000.0,2981000000.0,2981000000.0,2981000000.0,2981000000.0,858000000.0,3839000000.0,94000000.0,94000000.0,4586000000.0,8501000000.0,,5352000000.0,13087000000.0,8785000000.0,21872000000.0,21627000000.0,0.0,0.0,-841000000.0,841000000.0,,,,,0.0,,,3149000000.0,3149000000.0,,,,,,,,,,,,-841000000.0,841000000.0,,,,,0.0,,,,,,,,,,,,,,
TMUS,2024-09-30,0.0,0.229,7954000000.0,3059000000.0,3151000000.0,7029000000.0,7954000000.0,4803000000.0,3059000000.0,3059000000.0,15366000000.0,4796000000.0,1170649561.0,1166961755.0,2.61,2.62,3059000000.0,3059000000.0,3059000000.0,3059000000.0,3059000000.0,908000000.0,3967000000.0,7000000.0,7000000.0,4796000000.0,8337000000.0,,5186000000.0,13133000000.0,7029000000.0,20162000000.0,19932000000.0,0.0,0.0,-836000000.0,836000000.0,,,,,0.0,,,3151000000.0,3151000000.0,,,,,,,,,,,,-836000000.0,836000000.0,,,,,0.0,,,,,,,,,,,,,,
TMUS,2024-06-30,0.0,0.223726,7870000000.0,2925000000.0,3248000000.0,6752000000.0,7870000000.0,4622000000.0,2925000000.0,2925000000.0,15142000000.0,4630000000.0,1172447353.0,1170025862.0,2.49,2.5,2925000000.0,2925000000.0,2925000000.0,2925000000.0,2925000000.0,843000000.0,3768000000.0,-8000000.0,-8000000.0,4630000000.0,8390000000.0,,5142000000.0,13020000000.0,6752000000.0,19772000000.0,19535000000.0,0.0,0.0,-854000000.0,854000000.0,,,,,0.0,,,3248000000.0,3248000000.0,,,,,,,,,,,,-854000000.0,854000000.0,,,,,0.0,,,,,,,,,,,,,,
TMUS,2024-03-31,0.0,0.223726,7870000000.0,2925000000.0,3248000000.0,6752000000.0,7870000000.0,4622000000.0,2925000000.0,2925000000.0,15142000000.0,4630000000.0,1189092019.0,1185298497.0,2.0,2.0,2925000000.0,2925000000.0,2925000000.0,2925000000.0,2925000000.0,843000000.0,3768000000.0,-8000000.0,-8000000.0,4630000000.0,8390000000.0,,5142000000.0,13020000000.0,6752000000.0,19772000000.0,19535000000.0,0.0,0.0,-854000000.0,854000000.0,,,,,0.0,,,3248000000.0,3248000000.0,,,,,,,,,,,,-854000000.0,854000000.0,,,,,0.0,,,,,,,,,,,,,,
TMUS,2023-12-31,0.0,0.223726,7870000000.0,2925000000.0,3248000000.0,6752000000.0,7870000000.0,4622000000.0,2925000000.0,2925000000.0,15142000000.0,4630000000.0,1189092019.0,1185298497.0,2.0,2.0,2925000000.0,2925000000.0,2925000000.0,2925000000.0,2925000000.0,843000000.0,3768000000.0,-8000000.0,-8000000.0,4630000000.0,8390000000.0,,5142000000.0,13020000000.0,6752000000.0,19772000000.0,19535000000.0,0.0,0.0,-854000000.0,854000000.0,,,,,0.0,0.0,,3248000000.0,3248000000.0,,,,,,,,,,,,-854000000.0,854000000.0,,,,,0.0,,,,,,,,,,,,,,
ULTA,2025-04-30,-449934.0,0.246,477468000.0,305052000.0,72033000.0,1734148000.0,475639000.0,403606000.0,306431066.0,305052000.0,2444761000.0,401777000.0,45508000.0,45362000.0,6.7,6.72,305052000.0,305052000.0,305052000.0,305052000.0,305052000.0,99644000.0,405324000.0,-1829000.0,,403606000.0,710613000.0,,710613000.0,1114219000.0,1734148000.0,2848367000.0,2848367000.0,-1829000.0,-1829000.0,3547000.0,,3547000.0,,,,-1829000.0,,,,,,,,,,,,,,,-628000.0,3547000.0,,3547000.0,,,,,1829000.0,,,,,,,,,,,,,
ULTA,2025-01-31,-417850.033281,0.241253,589752000.0,393270000.0,69967000.0,2153967000.0,588020000.0,518053000.0,394584149.966719,393270000.0,2969566000.0,516321000.0,45508000.0,45362000.0,6.7,6.72,393270000.0,393270000.0,393270000.0,393270000.0,393270000.0,125045000.0,518315000.0,-1732000.0,,518053000.0,815599000.0,,815599000.0,1333652000.0,2153967000.0,3487619000.0,3487619000.0,-1732000.0,-1732000.0,1994000.0,,1994000.0,,,,-1732000.0,,,,,,,,,,,,,,,-628000.0,1994000.0,,1994000.0,,,,,1732000.0,,,,,,,,,,,,,
ULTA,2024-10-31,-1191452.0,0.244,395290000.0,242179000.0,67022000.0,1524456000.0,390407000.0,323385000.0,245870548.0,242179000.0,2206715000.0,318502000.0,47092000.0,46928000.0,5.14,5.16,242179000.0,242179000.0,242179000.0,242179000.0,242179000.0,77997000.0,320176000.0,-4883000.0,,323385000.0,682259000.0,,682259000.0,1005644000.0,1524456000.0,2530100000.0,2530100000.0,-4883000.0,-4883000.0,1674000.0,,1674000.0,,,,-4883000.0,,,,,,,,,,,,,,,-628000.0,1674000.0,,1674000.0,,,,,4883000.0,,,,,,,,,,,,,
ULTA,2024-07-31,-1009665.0,0.243,402825000.0,252556000.0,65314000.0,1573910000.0,398670000.0,333356000.0,255701335.0,252556000.0,2218731000.0,329201000.0,47667000.0,47505000.0,5.3,5.32,252556000.0,252556000.0,252556000.0,252556000.0,252556000.0,81171000.0,333727000.0,-4155000.0,,333356000.0,644821000.0,,644821000.0,978177000.0,1573910000.0,2552087000.0,2552087000.0,-4155000.0,-4155000.0,4526000.0,,4526000.0,,,,-4155000.0,,,,,,,,,,,,,,,-628000.0,4526000.0,,4526000.0,,,,,4155000.0,,,,,,,,,,,,,
ULTA,2024-04-30,-677208.0,0.232,471525000.0,313113000.0,64739000.0,1656068000.0,468606000.0,403867000.0,315354792.0,313113000.0,2321981000.0,400948000.0,48381000.0,48125000.0,6.47,6.51,313113000.0,313113000.0,313113000.0,313113000.0,313113000.0,94735000.0,407848000.0,-2919000.0,,403867000.0,665913000.0,,665913000.0,1069780000.0,1656068000.0,2725848000.0,2725848000.0,-2919000.0,-2919000.0,6900000.0,,6900000.0,,,,-2919000.0,,,,,,,,,,,,,,,-628000.0,6900000.0,,6900000.0,,,,,2919000.0,,,,,,,,,,,,,
ULTA,2024-01-31,-677208.0,0.232,471525000.0,313113000.0,64739000.0,1656068000.0,468606000.0,403867000.0,315354792.0,313113000.0,2321981000.0,400948000.0,48795000.0,48500000.0,8.08,8.13,313113000.0,313113000.0,313113000.0,313113000.0,313113000.0,94735000.0,407848000.0,-2919000.0,,403867000.0,665913000.0,,665913000.0,1069780000.0,1656068000.0,2725848000.0,2725848000.0,-2919000.0,-2919000.0,6900000.0,,6900000.0,,,,-2919000.0,,,,,,,,,,,,,,,-628000.0,6900000.0,,6900000.0,,,,,2919000.0,,,,,,,,,,,,,
V,2025-06-30,-70364756.039792,0.167535,7109000000.0,5272000000.0,317000000.0,1973000000.0,6689000000.0,6372000000.0,5621635243.960208,5272000000.0,3380000000.0,6177000000.0,1959000000.0,1709000000.0,2.69,2.69,5272000000.0,5272000000.0,5272000000.0,5272000000.0,5272000000.0,1061000000.0,6333000000.0,-420000000.0,,6792000000.0,1407000000.0,,1090000000.0,8199000000.0,1973000000.0,10172000000.0,13116000000.0,-420000000.0,-420000000.0,-39000000.0,39000000.0,,,,,-615000000.0,,195000000.0,317000000.0,317000000.0,,,,421000000.0,669000000.0,,,,,,,-39000000.0,39000000.0,,,669000000.0,,,615000000.0,,,,,,,,,,,,,
V,2025-03-31,-132562000.0,0.158,6740000000.0,4577000000.0,305000000.0,1881000000.0,5901000000.0,5596000000.0,5283438000.0,4577000000.0,3159000000.0,5435000000.0,1974000000.0,1721000000.0,2.32,2.32,4577000000.0,4577000000.0,4577000000.0,4577000000.0,4577000000.0,861000000.0,5438000000.0,-839000000.0,,6435000000.0,1278000000.0,,973000000.0,7713000000.0,1881000000.0,9594000000.0,12391000000.0,-839000000.0,-839000000.0,-158000000.0,158000000.0,,,,,-1000000000.0,,161000000.0,305000000.0,305000000.0,,,,381000000.0,592000000.0,,,,,,,-158000000.0,158000000.0,,,592000000.0,,,1000000000.0,,,,,,,,,,,,,
V,2024-12-31,18096000.0,0.174,6560000000.0,5119000000.0,282000000.0,2020000000.0,6664000000.0,6382000000.0,5033096000.0,5119000000.0,3232000000.0,6234000000.0,1985000000.0,1729000000.0,2.58,2.58,5119000000.0,5119000000.0,5119000000.0,5119000000.0,5119000000.0,1081000000.0,6200000000.0,104000000.0,,6278000000.0,1212000000.0,,930000000.0,7490000000.0,2020000000.0,9510000000.0,12395000000.0,104000000.0,104000000.0,-182000000.0,182000000.0,,,,,-44000000.0,,148000000.0,282000000.0,282000000.0,,,,306000000.0,624000000.0,,,,,,,-182000000.0,182000000.0,,,624000000.0,,,44000000.0,,,,,,,,,,,,,
V,2024-09-30,31262711.864407,0.165411,6633000000.0,5318000000.0,274000000.0,1817000000.0,6822000000.0,6548000000.0,5160262711.864407,5318000000.0,3258000000.0,6349000000.0,2003000000.0,1710000000.0,2.65,2.66,5318000000.0,5318000000.0,5318000000.0,5318000000.0,5318000000.0,1054000000.0,6372000000.0,189000000.0,,6359000000.0,1441000000.0,,1167000000.0,7800000000.0,1817000000.0,9617000000.0,12277000000.0,189000000.0,189000000.0,-176000000.0,176000000.0,,,,,-10000000.0,,199000000.0,274000000.0,274000000.0,,,,551000000.0,616000000.0,,,,,,,-176000000.0,176000000.0,,,616000000.0,,,10000000.0,,,,,,,,,,,,,
V,2024-06-30,43643012.189013,0.186509,6215000000.0,4872000000.0,264000000.0,1773000000.0,6449000000.0,6185000000.0,4681643012.189013,4872000000.0,2949000000.0,5938000000.0,2229000000.0,1810000000.0,2.4,2.4,4872000000.0,4872000000.0,4872000000.0,4872000000.0,4872000000.0,1117000000.0,5989000000.0,234000000.0,,5951000000.0,1176000000.0,,912000000.0,7127000000.0,1773000000.0,8900000000.0,11650000000.0,234000000.0,234000000.0,-196000000.0,196000000.0,,,,,-13000000.0,,247000000.0,264000000.0,264000000.0,,,,378000000.0,534000000.0,,,,,,,-196000000.0,196000000.0,,,534000000.0,,,13000000.0,,,,,,,,,,,,,
VRSN,2025-06-30,0.0,0.224093,294500000.0,207400000.0,8300000.0,49100000.0,294500000.0,286200000.0,207400000.0,207400000.0,129200000.0,280700000.0,94000000.0,93800000.0,2.21,2.21,207400000.0,207400000.0,207400000.0,207400000.0,207400000.0,59900000.0,267300000.0,-500000.0,-500000.0,280700000.0,80100000.0,25700000.0,54400000.0,360800000.0,49100000.0,409900000.0,409900000.0,,,-12900000.0,18900000.0,6000000.0,,,,,,,,,,,,,,,,,,,,-12900000.0,18900000.0,6000000.0,,,,,,,,,,,,,,,,,,
VRSN,2025-03-31,0.0,0.23,287600000.0,199300000.0,8900000.0,49400000.0,287600000.0,278700000.0,199300000.0,199300000.0,131100000.0,271200000.0,94800000.0,94600000.0,2.1,2.11,199300000.0,199300000.0,199300000.0,199300000.0,199300000.0,59100000.0,258400000.0,-400000.0,-400000.0,271200000.0,81700000.0,26000000.0,55700000.0,352900000.0,49400000.0,402300000.0,402300000.0,,,-12400000.0,20300000.0,7900000.0,,,,,,,,,,,,,,,,,,,,-12400000.0,20300000.0,7900000.0,,,,,,,,,,,,,,,,,,
VRSN,2024-12-31,0.0,0.228134,275700000.0,191500000.0,8800000.0,48400000.0,275700000.0,266900000.0,191500000.0,191500000.0,131600000.0,263800000.0,95700000.0,95600000.0,2.0,2.0,191500000.0,191500000.0,191500000.0,191500000.0,191500000.0,56600000.0,248100000.0,-3900000.0,-3900000.0,263800000.0,83200000.0,24900000.0,58300000.0,347000000.0,48400000.0,395400000.0,395400000.0,,,-11800000.0,18800000.0,7000000.0,,,,,,,,,,,,,,,,,,,,-11800000.0,18800000.0,7000000.0,,,,,,,,,,,,,,,,,,
VRSN,2024-09-30,0.0,0.23,288800000.0,201300000.0,9000000.0,46800000.0,288800000.0,279800000.0,201300000.0,201300000.0,121300000.0,269300000.0,97300000.0,97300000.0,2.07,2.07,201300000.0,201300000.0,201300000.0,201300000.0,201300000.0,59600000.0,260900000.0,1800000.0,1800000.0,269300000.0,74500000.0,23200000.0,51300000.0,343800000.0,46800000.0,390600000.0,390600000.0,,,-10200000.0,18900000.0,8700000.0,,,,,,,,,,,,,,,,,,,,-10200000.0,18900000.0,8700000.0,,,,,,,,,,,,,,,,,,
VRSN,2024-06-30,0.0,0.232136,287000000.0,198800000.0,9300000.0,47100000.0,287000000.0,277700000.0,198800000.0,198800000.0,120900000.0,266200000.0,99000000.0,98900000.0,2.01,2.01,198800000.0,198800000.0,198800000.0,198800000.0,198800000.0,60100000.0,258900000.0,1800000.0,1800000.0,266200000.0,73800000.0,23800000.0,50000000.0,340000000.0,47100000.0,387100000.0,387100000.0,,,-9100000.0,18800000.0,9700000.0,,,,,,,,,,,,,,,,,,,,-9100000.0,18800000.0,9700000.0,,,,,,,,,,,,,,,,,,
